n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????C??????G??????G??????C??????@?@?????G???????o??????@???????@?@??????_???????G???????@????????C????????G?G??????W????????K????????A?????????O?G??????@_????????A?????????A?@???????@??????????W?????????B??????????G??????????O?G????????o??????????G??????????A?@?????????O??????????@???????????A???????????A?@?????????@????????????W???????????A????????????G?C??????????O?G??????????O????????????G????????????A?????????????O?G??????????@_????????????B?????????????A?????????????@??_???????????W?????????????B??????????????C??????????????E??????????????E??????????????B???????????????O??????????????A?G?????????????G?_?????????????O???????????????W???????????????E???????????????@_???????????????C????????????????W????????????????K????????????????G????????????????EC????????????????q????????????????F?,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B_@??_?_?W?G?B?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??A?@???F?@???@??_???w?G???B?@????K?C????W?G????O?G????[?C????A?B?????w?G????@_@_????B_@?????@?@?????@o?_?????G?W?????B_@??????F?K??????EAg??????D[G,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G@??@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C????@_??????K???????_??????@?@?????@????????_???????G???????@????????C?C??????W????????W????????G????????A?@???????O????????@?????????A?????????A?????????@_?????????W?????????B??????????K??????????G??????????G??????????C?C????????@???????????K???????????o??????????@_??????????@_???????????_???????????G?G?????????@?@??????????C????????????G????????????G?G??????????K????????????@_????????????G?????????????_?_??????????@?????????????@??????????????_?_???????????G??????????????o?????????????B??????????????A??????????????A??????????????@?C?????????????O@?????????????B???????????????K???????????????K???????????????K???????????????B????????????????o???????????????@????????????????CC???????????????GG???????????????GG???????????????E?????????????????o?????????????????w,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B?@???W?G??@??_??F?@???A?B???B_?_???O?G???F?@????K?C????O?G????w?G????K?C????B?@?????W?G????@o?_????@O@??????w@??????G@_?????F_G??????GB??????@oC??????@oW???????yg,4,4
106,~?@isP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_??A???C???C???A???@_???K????_???@?G??@????@_????W????A?????G?_???o?????o?????O?????C??????_?????A??????E??????C??????A???????_??????C???????O???????_@??????_???????O???????K???????@_???????E????????G????????G?G??????C?C??????B?????????W????????@_????????A?????????A?@???????@_?????????W?????????A??????????G??????????O??????????O??????????G?C????????@???????????G???????????_??????????@?@?????????@????????????_???????????G?G?????????@?@??????????C????????????W????????????W????????????K????????????@_????????????K?????????????o?????????????o?????????????_?????????????O?_???????????B??????????????O?????????????@??????????????A??????????????A?G????????????@?C?????????????O??????????????A???????????????G?_?????????????O@??????????????W???????????????C?_?????????????B????????????????W????????????????W????????????????o????????????????I????????????????@?????????????????X????????????????@o,v|fIID`GH_a@E@A?`_GK@?_CB?GA?GB_C?O@?E?G?W?_?_@?@_@??o?_?G?G?B_@??E?C??G?G??W?G??K?C??A?@???w?G??@_?_??B?@???B?@???@??_???o?G???E?@????W?C????{?G????G?W????K?C????B_@?????G?G????@o?_????@o@??????o@??????O?_?????K?G?????@s@???????o[??????@pG???????}G,2,2
106,~?@isP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_??A???C???C???A???@_???K????_???@?G??@????@_????W????A?????G?_???o?????o?????O?????C??????_?????A??????E??????C??????A???????_??????C???????O???????_@??????_???????O???????K???????@_???????E????????G????????G?G??????C?C??????B?????????W????????@_????????A?????????A?@???????@_?????????W?????????A??????????G??????????O?G????????O??????????G??????????@???????????G???????????_??????????@?@?????????@????????????_???????????G?G?????????@?@??????????C????????????W????????????K????????????E????????????@_????????????K?????????????o?????????????o?????????????_?????????????O?_???????????B??????????????O?????????????@?C????????????A?G????????????A??????????????@???????????????O@?????????????A???????????????G?_?????????????O@??????????????W???????????????C????????????????o???????????????E????????????????K????????????????C????????????????EG???????????????B?????????????????P????????????????BG,v|fIID`GH_a@E@A?`_GK@?_CB?GA?GB_C?O@?E?G?W?_?_@?@_@??o?_?G?G?B_@??E?C??G?G??W?G??K?C??A?@???w?G??@_?_??B?@???B?@???@??_???w?G???B?@????G?C????{?G????G?W????K?C????B_@?????G?G????@o?_????@o@??????o@??????[?_?????B?G??????U@???????[C???????]G???????Fw,0,0
106,~?@isP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_??A???C???C???A???@_???K????_???@?G??@????@_????W????A?????G?_???o?????o?????O?????C?G????_?????A??????E??????C??????A???????_??????C???????O???????_???????_@??????O???????E????????o???????A????????C?G??????C?G??????E????????@_????????K?????????_????????@?@???????B??????????o?????????G?????????@?@????????C??????????G??????????C??????????A???????????_??????????C?G?????????O???????????_???????????_???????????O?_?????????C????????????o???????????B????????????E????????????E????????????B?????????????W????????????A?????????????G?_???????????o?????????????W?????????????G?????????????A?G????????????O?????????????@??????????????A?G????????????A??????????????@?C?????????????O@?????????????A???????????????K???????????????G???????????????K???????????????E????????????????o???????????????@????????????????CC???????????????[????????????????GO???????????????CC???????????????@@????????????????KG,v|fIID`GH_a@E@A?`_GK@?_CB?GA?GB_C?O@?E?G?W?_?o@??o@??O?_?M?G??o@??A?C??K?G??K?G??C?C??B_@???G?G??@o?_??@_@???@_@????o?_???G?G???Bo@????A?K????K?G????M?G????A?C????@o@?????C?G?????w?_?????oB??????o@??????W?_?????D_G??????M@???????[C???????UG???????Fw,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G???@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G??????G??????C??????@?@?????W??????@_??????A???????A?@?????@????????O???????A????????G?C??????O????????O?G??????W????????E?????????o????????@?????????A?????????A?@???????@??????????W?????????B??????????G??????????O?G????????W??????????C??????????@???????????G?G?????????_??????????@?@?????????B????????????o???????????G???????????@?@??????????C?C??????????G????????????G????????????C?C??????????@?@???????????W?????????????o?????????????_?????????????_?????????????O?_???????????C??????????????W?????????????@??????????????A?G????????????@???????????????_??????????????G@?????????????@?G?????????????K???????????????K???????????????K???????????????A?_??????????????o???????????????E????????????????C????????????????GG???????????????GG???????????????AC????????????????`????????????????EG,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?W?G?B?@??K?C??W?G??W?G??K?C??B?@???W?G??@??_??F?@???B?@???@o?_???G?G???B_@????E?C????K?G????M?G????B?C?????w@?????A?G?????[?_?????[@??????G@??????M?_?????@_G??????M@???????[C???????]G???????Fw,0,0
106,~?@isP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C???K???C???@????G???@_???B????B????@?????O@???E?????W?????_?????_@????O?????K?????@_?????C??????G?G????G??????C??????@???????G???????_?_????@???????@????????o???????G???????@????????C????????G????????K????????E????????@_????????G?????????_?_??????@_????????@_?????????_?????????G?G???????@?@????????K??????????W??????????W??????????G??????????A?@?????????O?G????????@???????????A???????????A???????????@??_?????????O???????????A????????????C????????????G????????????G?G??????????C????????????@?????????????E?????????????W?????????????o?????????????W?????????????K?????????????B??????????????W??????????????o?????????????@_?????????????@_??????????????O??????????????C???????????????_G?????????????A???????????????C@??????????????C???????????????A?_??????????????_G??????????????E????????????????W????????????????W????????????????K????????????????@_????????????????K?????????????????w,v|eMID@WH?e@C@E?`_GG@@oC@?GB?G@?C?o@?E?G?O?_@_@?@_@??o?_?K?G?@_@??C?C??[?G??K?G??E?C??@?@???[?G???o?_??@?@???B?@???@_?_???W?G???B_@????E?C????G?G????[?G????E?K????@_@?????G?G????@w?_?????_B?????@o@??????W?_?????F?G??????W@??????@WC???????sW???????Ng,4,5
106,~?@isP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C???K???C???@????G@??@_???A????A?G??B?????_????C?G???o????@_????@??????_?_???G?????B??????C??????G??????G??????C??????@?@?????G???????_??????@?@?????@????????_???????K???????@????????C????????G?G??????W????????K????????A?????????O?G??????@_????????A?????????A?@???????@_?????????W?????????A??????????G?C????????O?G????????o??????????G??????????A???????????O??????????@???????????A???????????A?@?????????@??_?????????O???????????A?@??????????G????????????O????????????G????????????E????????????@_????????????K?????????????o????????????@_?????????????O?????????????G?_???????????B??????????????W?????????????@_?????????????B??????????????@???????????????_C?????????????G??????????????@_??????????????A???????????????C@??????????????C???????????????A?_??????????????o???????????????B????????????????K????????????????GG???????????????K????????????????B?????????????????P????????????????@g,v|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??G?C??w?G??O?G??[?C??B?@???W?G??@??_??F?@???B?@???@??_???w?G???A?B????W?C????o?G????o?G????[?C????B_@?????K?G?????o?_????@?@?????Bo@??????S@_?????B_G??????K@???????{C???????WW???????Zg,4,5
106,~?@isP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C???@?G??W???@_???A????A????@?????o????E?????O?????_?????_?????o?????C??????_?????A?C????C??????K??????E??????@???????G???????_?_????@???????B???????@_???????O???????A????????G?C??????o????????W????????G????????A?@???????O????????@?????????E?????????B?????????@??????????O?G???????A??????????G??????????o??????????O??????????G?C????????A?@?????????O??????????@_??????????B???????????A???????????@????????????O?G?????????A????????????K????????????W????????????O????????????G????????????A?@???????????K?????????????_????????????@?@???????????@??????????????_?_???????????W?????????????@_?????????????C??????????????G?G????????????G?G????????????C??????????????B???????????????K???????????????O???????????????o???????????????O???????????????K???????????????@????????????????E????????????????Q????????????????w????????????????GO???????????????CC???????????????B_????????????????KO,v|fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?C?G?w?_?_@?@o@??O?_?K?G?@_@??E?C??G?G??[?G??C?C??B?@???W?G??@_?_??A?@???F?@???@o?_???G?G???B_@????E?C????K?G????G?G????M?C????@?B?????[?G?????o?_????@_@?????@G@?????@w?_?????F?O??????[@???????gC???????{G???????Lw,4,4
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G@??K???A????O@??@????A????A?G??B?????_????C?????O?_??@_?????_?????O?????C??????o?????A??????C?G????C??????A?C?????_??????K???????O???????_???????_@??????o???????K???????@????????C?C??????G????????G????????C?C??????@_????????G?????????_????????@?@???????B??????????_?????????G?????????@??????????C??????????K??????????K??????????A???????????_@?????????C???????????o???????????_???????????_@??????????O?_?????????K???????????@_???????????E????????????G????????????G?G??????????C????????????@?@???????????K?????????????_????????????@?????????????@?@????????????O?????????????C??????????????_@????????????A??????????????C?G????????????E??????????????@_??????????????G??????????????B???????????????E???????????????K???????????????E???????????????@????????????????OG??????????????B@???????????????G????????????????W????????????????G????????????????CC???????????????@H????????????????B_,v|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?o@??o@??O?_?M?G??_@??E?C??M?G??C?G??E?C??@_@???K?G???o?_??@_@???@o@????O?_???M?G????_B????E?C????M?G????E?G????B?C?????o@?????E?G?????W?_?????w@??????S@??????E?_?????@oG??????EB???????[C???????]G???????Ew,4,4
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G???K???A????O@??@????A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???@??????E??????G??????G?G????C??????@?@?????G???????o??????@???????@?@??????_???????G???????@_???????C????????G?G??????G????????C????????@?@???????K?????????_????????@?@???????@??????????o?????????K?????????@??????????C?C????????G??????????K??????????C??????????@?@?????????G???????????_?_????????@???????????@_???????????_???????????G?G?????????@????????????C?C??????????K????????????G????????????C?C??????????@?????????????G?????????????_?_??????????@_????????????@??????????????_?_???????????G?G???????????@_?????????????A??????????????C?G????????????C?G????????????B???????????????o??????????????B???????????????C???????????????C???????????????C@??????????????A?_??????????????O???????????????A@???????????????G????????????????WG???????????????W????????????????B?????????????????W?????????????????w,v|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??E?C??@_@???G?G??@o?_??@_@???@_@????o?_???K?G???@?@????M?C????G?W????[?G????E?C????@_@?????K?G?????w?_?????o@??????o@??????[?_?????A_G??????N@???????KK???????]G???????FW,4,4
106,~?@isP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_??A???C???C???A???@_???K????_???@?G??@????@_????W????A?????G?_???o?????o?????O?????C??????_@????A??????E??????C??????A???????_??????C???????O???????_???????_???????O???????K????????o???????A????????C?G??????C????????E????????@_????????K?????????o????????@_????????@_?????????o?????????G?????????@??????????C?C????????G??????????K??????????C??????????@???????????G?G?????????_??????????@???????????@????????????_???????????G???????????@?@??????????K????????????K????????????G????????????C?C??????????@?@???????????W?????????????o????????????@_????????????@_?????????????o?????????????K??????????????_?????????????B??????????????A??????????????@???????????????_??????????????G@?????????????@???????????????C?_?????????????G???????????????G@??????????????C?_?????????????B_???????????????K????????????????o????????????????o????????????????W????????????????A_????????????????K?????????????????w,v|fIID`GH_a@E@A?`_GK@?_CB?GA?GB_C?O@?E?G?W?_?_@?@o@??O?_?M?G??o@??A?C??K?G??K?G??C?C??B_@???G?W??@_?_??B?@???B?@???@??_???w?G???A?B????[?C????W?G????O?G????[?C????B?@?????S?G?????o?_????@_@?????@o@??????S?_?????BoG??????CB???????wC???????wW???????]g,4,5
106,~?@isP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C???@????W???@_???A????A?G??@?????o????E?????O?????_?????_@????o?????K?????@??????C??????G?G????G??????E??????@???????G???????_?_????@???????B????????_???????G???????@????????C????????W????????K????????C????????@?@???????G????????@_????????@_????????@??????????_?_???????G?G???????B??????????K??????????W??????????O??????????G??????????A?@?????????O??????????@_??????????A???????????A???????????@??_?????????O???????????@????????????C????????????G?G??????????G????????????C?C??????????B?????????????K?????????????_????????????@?@???????????@?@???????????@_?????????????K?????????????@_?????????????E??????????????E??????????????A??????????????@_??????????????G???????????????_??????????????A???????????????C@??????????????C@??????????????A????????????????_G??????????????C@???????????????w????????????????o????????????????o????????????????E?????????????????S?????????????????w,v|fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?C?G?o?_@_@?@?@?@o?_?G?G?B_@??E?C??G?G??[?G??C?C??B?@???[?G???_?_??B?@???B?@???@_?_???O?G???F?@????G?K????w?G????W?G????G?C????F?@?????O?G????Bo?_????@?B?????B_@??????w?_?????D?G??????]@???????OK??????@sG???????NW,4,4
106,~?@isP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_??A???C???C???A???@_???K????_???@?G??@????@_????W????A?????G?_???o?????o?????O?????C??????_?????A??????E??????C??????A???????_@?????C???????O???????_???????_???????O???????K???????@_???????E????????G????????G?G??????C????????B?????????K?????????o????????@_????????@_?????????o?????????G?????????@??????????C??????????G?G????????G??????????E??????????@???????????G???????????_?_????????@???????????@????????????_???????????G???????????@?@??????????K????????????W????????????K????????????E?????????????_????????????K?????????????W?????????????o?????????????o?????????????W?????????????A??????????????O?????????????@?C????????????A?G????????????B??????????????@???????????????O??????????????A?G?????????????G?_?????????????O???????????????O@??????????????G?_?????????????E????????????????K????????????????O???????????????@_????????????????W????????????????AO????????????????w????????????????@o,v|fIID`GH_a@E@A?`_GK@?_CB?GA?GB_C?O@?E?G?W?_?_@?@_@??o?_?G?G?B_@??E?C??G?G??[?G??C?C??B_@???G?W??@_?_??B?@???B?@???@??_???o?G???F?@????G?C????w?G????W?W????G?C????F?@?????S?G?????o?_????@_@?????@o@??????O?_?????N?G??????UB???????OS??????@wG???????]W,4,5
