n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G???@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C??????@?@?????W??????@_??????A???????A?@?????@????????O???????A????????G????????O????????O????????K????????B?????????G?????????_????????@?????????@??????????o?????????K?????????@??????????C?C????????W??????????W??????????K??????????A???????????O?G????????@???????????A?@?????????E???????????B????????????o???????????C????????????O?C??????????_?G??????????_????????????O????????????C?@???????????_????????????A??_??????????C?????????????E?????????????@??????????????O?????????????A?@????????????G??????????????O??????????????K??????????????C??????????????@?@?????????????K???????????????W???????????????o???????????????O@??????????????W???????????????B????????????????W???????????????@_???????????????@?G??????????????@?????????????????_C???????????????G@????????????????_G???????????????A?????????????????C@????????????????C@????????????????@?_????????????????OG?????????????????p,y|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?K?G?@_@??E?C??K?G??K?G??E?C??@_@???G?G??@o?_??@?@???B?@???@_?_???W?G???B?@????K?C????W?G????W?G????K?C????B?@?????[?G?????_?_????B_@?????@_@??????w?_?????F?G??????W@??????@oC??????@_G??????@oG???????[C???????Bp????????Fw,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G@??@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C????@_??????K???????_??????@?@?????@????????_???????G???????@????????C?C??????W????????W????????G????????A?@???????O????????@?????????A?????????A?????????@_?????????W?????????A??????????G?C????????o??????????O??????????G?C????????A???????????O?G????????@_??????????B???????????B???????????@_???????????O???????????A?@??????????G?C??????????O????????????O????????????G????????????A?@???????????W?????????????_????????????@?@???????????@??????????????_?_???????????G?????????????@??????????????B??????????????C??????????????C?G????????????E???????????????_??????????????C?G?????????????O?_?????????????o???????????????W???????????????K???????????????B????????????????G@???????????????_???????????????@?G??????????????@?G???????????????O????????????????C@????????????????_G???????????????A?????????????????A@????????????????A@?????????????????o?????????????????B??????????????????F,y|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B?@???W?G??@??_??F?@???A?@???B_?_???W?G???B_@????C?C????[?G????K?G????E?C????@_@?????M?G?????O?_????@o@??????_@??????w?_?????F?G??????O@??????BoC??????@_W??????@oG???????[C???????Bp????????Dw,4,4
112,~?@osP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_G?A???K???G???C???@????W???@_???A????A????@?????W????A?????G?????O?????o?????W?????C??????_?????A?C????C??????K??????E??????@???????G?G?????_??????B???????B???????@????????O?G?????A????????G????????o????????W????????G????????A?@???????O????????@?????????B?????????A?????????@??????????O?G???????A??????????K??????????W??????????O??????????G??????????A?@?????????O??????????@_??????????B???????????B????????????_???????????W???????????@_???????????C????????????G?G??????????G?G??????????C????????????B?????????????K?????????????_????????????@?@???????????@??????????????o?????????????G?????????????@??????????????C?C????????????G??????????????E??????????????A???????????????_@?????????????C?G?????????????O???????????????o???????????????o???????????????G???????????????E????????????????W???????????????@_???????????????@?????????????????o????????????????O????????????????C@????????????????oG???????????????A?????????????????E?????????????????B?????????????????@_?????????????????HG?????????????????[,y|fIID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@o@??O?_?K?G?@_@??E?C??K?G??G?G??K?C??B?@???W?G??@_?_??B?@???B?@???@??_???w?G???A?@????[?C????W?G????[?G????C?C????B?@?????[?G?????o?_????@o@??????o@??????[?_?????A?G??????w@??????@oC??????@?w??????B?G??????@oC???????MB????????xg,0,0
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O???@????E????E????B?????_????C?????O?????o?????_?????O?_???C?????@_?????E??????G??????G?G????C??????@???????G??????@_??????B???????A???????@??_?????O???????B????????G????????O?G??????O????????G????????B?????????W????????@_????????A?????????A?@???????@??????????O?????????B??????????G??????????O?G????????O??????????K??????????B???????????O??????????@??_????????A???????????A?@?????????@????????????W???????????B????????????K????????????G????????????K????????????C????????????@?@???????????G?G???????????_????????????@_?????????????o?????????????O?????????????C?G????????????_?????????????B??????????????C??????????????C?G????????????A???????????????W??????????????A???????????????G?_?????????????O@??????????????O???????????????K???????????????B????????????????G????????????????o???????????????@_????????????????_????????????????K????????????????A?????????????????OG???????????????@__???????????????A?????????????????A@????????????????@__????????????????W?????????????????@H,y|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??o?_?K?G?@_@??C?C??W?G??W?G??K?C??B?@???O?G??B_?_??B?@???B?@???@_?_???W?G???B?@????M?C????G?G????[?G????E?C????@o@?????C?G?????w?_?????o@??????w@??????K?_?????B_G??????G@??????@oC??????@oG???????_w???????wC???????F@????????[w,4,4
112,~?@osP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_G?A???K???G???C???@????W???@_???A????A????@?????W????A?????G?????O?????o?????W?????C??????_@????A??????C??????K??????E??????@???????G?G?????_??????B???????B???????@????????O?G?????A????????G????????W????????W????????G????????A?@???????O????????@?????????B?????????A?????????@??????????O?G???????A??????????K??????????W??????????O??????????G?C????????A???????????O??????????@_??????????B???????????B????????????_???????????W???????????@_???????????C????????????G?G??????????G?G??????????C????????????@_????????????K?????????????_????????????@?@???????????@??????????????o?????????????G?????????????@??????????????C?C????????????G??????????????E??????????????A???????????????_@?????????????C?G?????????????O???????????????o???????????????o???????????????G???????????????E????????????????W???????????????@_???????????????@?????????????????o????????????????O????????????????C@????????????????oG???????????????A?????????????????E?????????????????B?????????????????@_?????????????????HG?????????????????[,y|fIID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?o@??o@??O?_?K?G?@_@??E?C??K?G??G?G??K?C??B?@???W?G??@_?_??B?@???B?@???@_?_???W?G???A?@????[?C????W?G????[?G????C?C????B?@?????[?G?????o?_????@o@??????o@??????[?_?????A?G??????w@??????@oC??????@?w??????B?G??????@oC???????MB????????xg,4,4
112,~?@osP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_G?A???K???G???C???@????W???@_???A????A????@?????W????A?????G?_???O?????o?????W?????C??????_@????A??????C??????K??????E??????@???????G?G?????_??????@_??????@????????_?_?????G???????@????????E????????K????????G????????C?C??????@?????????G?????????o????????@?????????@?@????????_?????????K?????????@_?????????C??????????G?G????????G??????????C??????????@_??????????K???????????_??????????@?@?????????@????????????o???????????G???????????@?@??????????C?C??????????G????????????K????????????E????????????@?????????????G?G???????????_????????????@?????????????@_?????????????_?????????????G?G???????????@??????????????B??????????????C??????????????C?G????????????A?C?????????????_??????????????E???????????????W???????????????o???????????????O???????????????K???????????????B????????????????G????????????????W????????????????_????????????????_G???????????????OC???????????????E?????????????????o????????????????@_????????????????B?????????????????@@?????????????????W?????????????????B??????????????????F,y|fIID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?o@??o@??O?_?K?G?@_@??E?C??K?G??G?G??M?C??@_@???K?G???o?_??@_@???@_@????o?_???G?G???B_@????E?C????K?G????K?G????C?C????B_@?????K?G?????w?_?????o@??????w@??????G?_?????F?G??????W@??????@oC??????@?G??????B_G???????wK???????FD????????^G,0,0
112,~?@osP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_G?A???K???G???C???@????W???@_???A????A????@?????W????A?????G?????O?????o?????W?????C??????_?????A??????C??????K??????E??????@???????G?G?????_??????B???????B???????@????????O?G?????A????????G?C??????o????????o????????W????????C?????????_????????A??_??????C?????????E?????????A??????????_?G???????C??????????O??????????o??????????O??????????G??????????A???????????O??????????@??_????????E???????????B???????????@_???????????G???????????@_???????????E????????????G????????????G?G??????????C?C??????????B?????????????W????????????@_????????????@?????????????@??????????????_?_???????????K?????????????@??????????????C?C????????????G??????????????G??????????????A?C?????????????_??????????????C???????????????O?_?????????????_@?????????????@_???????????????W???????????????A????????????????W???????????????@_???????????????@_???????????????@_????????????????G????????????????A?????????????????WG???????????????@_????????????????@?????????????????@@?????????????????o_????????????????K??????????????????X,y|fIID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??W?G??G?C??E?@???o?G??B??_??E?@???F?@???@??_???o?G???E?@????W?C????o?G????w?G????M?C????@?@?????[?G?????o?_????@_@?????@o@??????O@_?????K?G?????@o@??????B?C??????F_G??????@?W??????@oC???????LB????????]g,4,5
112,~?@osP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_G?A???K???G???C???@????W???@_???A????A????@?????W????A?????G?_???O?????o?????W?????C??????_?????A??????C??????K??????E??????@???????G?G?????_??????@_??????@????????_???????G???????@?@??????K????????W????????W????????G????????A?????????O?G??????@?????????B?????????A?????????@??_???????O?????????E??????????W??????????O??????????O??????????G??????????A???????????O?G????????B???????????B???????????B????????????_???????????K???????????@????????????C?C??????????G????????????G?G??????????K????????????B?????????????W?????????????_????????????@?????????????@?@????????????o?????????????G?????????????@?@????????????C??????????????K??????????????C??????????????A???????????????_??????????????C?G?????????????O?_????????????@_???????????????o???????????????G???????????????B????????????????O???????????????@_C??????????????B????????????????B?????????????????O????????????????C?????????????????oG???????????????B?????????????????A?????????????????@@?????????????????o_????????????????K??????????????????X,y|fIID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??W?G??G?C??F?@???W?G??@??_??E?@???F?@???@??_???o?G???E?@????W?C????o?G????w?G????M?C????@?@?????[?G?????o?_????@_@?????@o@??????O@_?????K?G?????@o@??????B?C??????F_G??????@?W??????@oC???????LB????????]g,4,5
112,~?@osP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_G?A???K???G???C???@????W???@_???A????A????@?????W????A?????G?????O?????o?????W?????C??????_?????A?C????C??????K??????E??????@???????G?G?????_??????B???????B???????@????????O?G?????A????????G????????o????????W????????G????????A?@???????O????????@?????????B?????????A?????????@??_???????O?????????A??????????K??????????W??????????O??????????G??????????A?@?????????O??????????@_??????????B???????????B????????????_???????????K???????????@_???????????C????????????G?G??????????G????????????C????????????B?????????????K?????????????_????????????@?@???????????@??????????????o?????????????G?????????????@?@????????????C??????????????G?G????????????K??????????????E??????????????@???????????????G?G?????????????_?_????????????@?@?????????????@_???????????????o???????????????C????????????????o???????????????@????????????????A?G??????????????A?G??????????????@?????????????????C@????????????????_G???????????????B?????????????????E?????????????????A@?????????????????o?????????????????B??????????????????F,y|fIID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@o@??O?_?K?G?@_@??E?C??K?G??G?G??K?C??B?@???W?G??@_?_??B?@???B?@???@??_???w?G???A?@????[?C????W?G????[?G????C?C????B_@?????K?G?????o?_????@_@?????@_@??????o?_?????M?G??????w@??????@oC??????@?G??????B_G???????wK???????FD????????^G,4,5
112,~?@osP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_G?A???K???G???C???@????W???@_???A????A????@?????W????A?????G?????O?????o?????W?????C??????_@????A??????C??????K??????E??????@???????G?G?????_??????B???????B???????@????????O?G?????A????????G????????W????????W????????G????????A?????????O????????@?????????B?????????A?????????@??_???????O?????????A??????????K??????????W??????????O??????????G?C????????A???????????O?G????????B???????????E???????????E???????????B????????????O???????????B????????????K????????????O????????????O?G??????????G????????????A?????????????W?????????????_????????????@?????????????@??????????????_?_???????????K?????????????@??????????????C?C????????????G??????????????G?G????????????E??????????????@_??????????????K???????????????O?_????????????@_??????????????@_???????????????W???????????????A????????????????W????????????????_???????????????@?G??????????????@?G???????????????OC???????????????C?????????????????_????????????????B?_???????????????C?????????????????C@????????????????A?_????????????????KG????????????????@g,y|fIID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?o@??o@??O?_?K?G?@_@??E?C??K?G??G?G??K?C??B?@???W?G??@_?_??B?@???B?@???@_?_???W?G???B?@????K?C????W?G????[?G????C?C????B_@?????K?G?????o?_????@_@?????@_@??????w?_?????E?G??????o@??????BoC??????@?W??????B_G???????wC???????F`????????Lw,4,5
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G@??G???K???A????O???@????A????A?G??B?????_????C?????O?????o?????_?????O?_???C?????@_?????E??????G??????G?G????C??????@???????G??????@_??????B???????A???????@??_?????O???????B????????G????????O????????O?G??????G????????B?????????W????????@_????????A?????????A?????????@??_???????O?????????B??????????G??????????O?G????????O??????????W??????????B???????????O??????????@??_????????A???????????A???????????@??_?????????o???????????B????????????K????????????G????????????K????????????C????????????@?????????????G?G???????????_????????????@_????????????@_?????????????O?????????????C??????????????_@????????????B??????????????C??????????????C?G????????????A?C????????????@_??????????????E???????????????W???????????????O???????????????O@??????????????W???????????????B????????????????G????????????????O????????????????_????????????????_G???????????????W????????????????A?????????????????O????????????????@__???????????????B?????????????????B??????????????????o?????????????????CW????????????????@g,y|eMID@WH?e@E@A?`_GG@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??o?_?K?G?@_@??C?C??W?G??W?G??K?C??B?@???O?G??B_?_??B?@???A?@???B_?_???W?G???B?@????K?C????W?G????W?G????M?C????@o@?????C?G?????w?_?????o@??????_@??????w?_?????F?G??????W@??????@_C??????BoG???????_W???????{C???????AZ????????{G,4,5
112,~?@osP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_G?A???K???G???C???@?G??W???@_???A????A????@?????W????A?????G?????O@????o?????G?????A??????O?????@??????E??????E??????A???????_@?????C???????o???????_???????_???????O?_?????K???????@_???????E????????G????????G????????C?C??????@?????????K?????????_????????@?????????@?@???????@_?????????G?????????@??????????C??????????G??????????G?G????????K??????????@_??????????K???????????O??????????@_???????????_???????????O???????????C?G?????????@_???????????E????????????K????????????C????????????A?????????????_@???????????E?????????????O?????????????_?????????????_@????????????o?????????????C??????????????_?????????????A?C????????????C??????????????C?G????????????E???????????????o??????????????A???????????????W???????????????O???????????????W???????????????K???????????????@_???????????????C????????????????O????????????????oG???????????????_????????????????W????????????????E?????????????????O????????????????@?_???????????????A@????????????????E_?????????????????o?????????????????E??????????????????J,y|fIID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?F?G?G?_?o@??o@??O?_?K?G?@_@??E?C??K?G??G?G??K?C??B_@???G?G??@o?_??@?@???B?@???@_?_???W?G???B?@????M?C????M?G????C?G????E?C????@o@?????C?G?????w?_?????_B?????@o@??????W?_?????E?G??????{@???????_K??????B?G??????B_G???????gK???????F@????????ZW,4,4
